comment_id,text,issue_id,author_id
120119,[~leonov.rs@gmail.com] Hello! Please check this task here https://magento-staging.edumall.co.th/sitemap.xml,679364,1
120165,"[~r.krasnov] Could you please highlight the part where you add new URL in the sitemap.xml?
I could not see any change in the staging compared to the production one.",679364,1
120248,"[~saran], I think it is okay and we can deploy it to prod: !screenshot-1.png|thumbnail!",679364,1
120258,"[~kirill] Awesome, please proceed to the next step.",679364,1
120419,"[~kirill] [~ducla5] [~saran]

I can't find homepage in sitemap.xml :(

no homepage in staging and production sitemap both...",679364,374
117434,[~alec@topica.asia] can you handle this task?,679365,1
117440,"[~ducla5] I find that in Admin Panel there is already a field to input SEO text but limited on character

[~anvt4@topica.edu.vn] can discuss further with this.",679365,1
117443,"We can input SEO text in Admin panel for category pages

!image-2020-05-07-09-40-55-205.png!



But if you want to display text look like Unica, Devs team will create a new feature for that",679365,1
117446,"Do you mean display like this?

!Screen Shot 2020-05-07 at 11.13.40 AM.png!",679365,1
117496,[~ducla5] I reassigned this task to you for now,679365,1
117547,"[~anvt4@topica.edu.vn] we don't request it works like unica, we request it works.",679365,1
117563,"[~ducla5] [~leonov.rs@gmail.com] if we don't need to display text on category pages, can you send me the plan of SEO text? I will input that on SEO field of the category pages",679365,1
117582,"Guys, we need to display such texts on category pages. Exactly as Unica does. Because it improves indexing by Google.

Meta Title, Description and Keywords are another tags for another purposes.

So you need:
 # Add there field SEO TEXT, then content managers could upload created texts there ourselves
 # Make layout for category pages to display these texts like Unica

[~ducla5] [~anvt4@topica.edu.vn]

Guys, is my explanation clear?



",679365,374
117584,"[~leonov.rs@gmail.com] if you want to add it, you must update source code and a lot of things in project. It's not simple. Do you have any suggestion about this problem?

Why must we be like them? Why can't we do the same but with the current status of our system?",679365,1
117587,"[~ducla5] because it's popular SEO practice and we need to get free organic traffic from Google. Now they get more traffic than we have, although our Ad Budgets are much higher.

We must be better than they are :)

[https://www.similarweb.com/website/unica.vn?competitors=edumall.vn]

If it will be easier to solve, maybe it's possible to do it without Admin Panel, just hard code, after marketers will provide all texts at once. But better solution is to have this feature in Admin Panel, because in future new categories will be created.

",679365,374
117604,"[~ducla5] it is not about Unica, I think that [~leonov.rs@gmail.com] just took them as an example.",679365,1
117705,"Guys, please pay attention, that this ticket is for ETL (JIRA lagged when I created these tickets and that's why it is inside EVAB).

https://jira.topica.vn/browse/EVAB-294 - this ticket is for EVN.",679365,374
117753,I move this task to ETL project.,679365,1
118514,"[~kirill] please put this task in higher priority for Radik. Also, I've changed the priority to High.

[~wasawat@topica.asia] follow this ticket please and work with [~r.krasnov] (developer) and [~kirill] (project manager) to get this feature.",679365,374
118518,"Sure, Thank you so are there any possibility that you guy can plug tools in Magneto so I can manually input the content by myself",679365,1
118529,"[~kiril],

[~wasawat@topica.asia] has some issues with editing seo content in admin panel. Could you please check it and help to solve it? Because it's a blocker.",679365,374
118623,"[~leonov.rs@gmail.com] Could you please tell which problem you have and how to reproduce it?
Is it Thai store? On screenshot it's not seems to be",679365,1
118649,"[~leonov.rs@gmail.com] I have added the possibility to show description for category.
So to do that you need to go there Catalog > Categories > Choose category > Content > Description
Please look at my screenshow.
You can check it here https://magento-staging.edumall.co.th/academic
You can use simple html tags to format description",679365,1
118651,"[~r.krasnov] I'm sorry, but I don't work with admin panel. So that's why I've added here Wasawat, because he mentioned some issues with admin panel.

So I would like you or [~kirill] to get more detailed feedback from him directly. Maybe you can have a call and [~wasawat@topica.asia] can share his screen and show the problem.",679365,374
118652,"[~wasawat@topica.asia] please test the feature by [~r.krasnov]. You can add SEO texts in the staging admin panel. If everything is Ok, guys will deploy this on production.

> So to do that you need to go there Catalog > Categories > Choose category > Content > Description",679365,374
118653,"[~wasawat@topica.asia] Hi, please check this task with category description on our stage website https://magento-staging.edumall.co.th/academic
here you can find category description example. See my screenshot too
So about the issue with Search Engine, Could you please describe what kind of issue you are facing to? Is it Vietnam or Thai store?",679365,1
118683,"Sorry for the late reply I was on leave yesterday,
 # you guy wants me to try input content in staging right?, If so Would you guy please give me the link and password of admin Magento staging I only have access of the old [http://staging-ecm.edumall.co. th/]
 # With title and description in Search Engine, I describe an issue in https://jira.topica.vn/browse/WEWORK-911",679365,1
118698,"IT work now I put in edumall.co.th, but do you know How can I set the layout of the content such as like a spacebar of paragraph bold alphabet, headline do I have to use a code in the content

!image-2020-06-01-10-13-36-445.png|thumbnail!",679365,1
118709,"[~wasawat@topica.asia] Hello! You can use simple html tags to format the text.
Something like <p></p> - paragraph
<b></b>-bold
<h2></h2> - header etc.
this way you can format your description",679365,1
118710,"[~wasawat@topica.asia]

https://magento-staging.edumall.co.th/admin/admin/
maduser
EUyx8Yhnxrw8ysl",679365,1
118811,"[~r.krasnov] Thank you for the advice, but would you help me to take a look for SEO title it still not change after I Clear Cache management [https://jira.topica.vn/servicedesk/customer/portal/ 201/WEWORK-911]",679365,1
118892,"[~wasawat@topica.asia] I have checked it and found that this title was hard coded in codebase. So I have deleted it from there and now it can be editable.
Please see my screenshots
 !screenshot(1).png|thumbnail! !screenshot.png|thumbnail!

You can check this on our stage here https://magento-staging.edumall.co.th/",679365,1
118910,"Yes, It works thank you only we have to switch the title to "" Edumall Thailand |",679365,1
118914,[~wasawat@topica.asia] Yes you will be able to do this there in admin,679365,1
118972,It work thank you,679365,1
117062,"[~ducla5], [~leonov.rs@gmail.com], is it the duplicated for https://jira.topica.vn/browse/EVAB-226?",679371,1
117096,[~kirill] this task is for ETL website. And they have differences if you read the description of the ticket. ETL doesn't have APPs that's why we don't need set up APP schema org here.,679371,374
120132,"[~leonov.rs@gmail.com][~alec@topica.asia] Hello! Please fill in all of this data in the admin of magento after deploy on production.
1) *Stores > Settings > Configuration > General > General > Store Information*
as on screenshot
 !screenshot.png|thumbnail!

2) And here
*Stores > Settings > Configuration > General > Store Email Addresses > General Contact > Sender Email*
 !screenshot(1).png|thumbnail!

To test this task you can by this tools
https://search.google.com/test/rich-results or
https://search.google.com/structured-data/testing-tool#",679371,1
120138,"Hi [~r.krasnov], please assign to related personnel, ETL is not in my responsible. Thank you.",679371,1
117067,"[~leonov.rs@gmail.com], same as https://jira.topica.vn/browse/ETBA-63",679377,1
117704,"this ticket is about breadcrumbs markup, but 63 is generally about schema markup (other issues) [~kirill]",679377,374
